country,patent,title,claim,sections
US,"8,630,348",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,630,349",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,634,459",Scaling and transformation,1,"3.14, 3.15, 3.43, 3.155, 6.2, 7.3.2.2, 7.4.2.2, 7.4.5, 8, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 9.2, 9.3, Table 8-15 "
US,"8,634,460",Scaling and transformation,1,"3.14, 3.15, 3.43, 3.155, 6.2, 7.4.5, 8, 8.5.8, 8.5.11, 8.5.11.1, 9.2, 9.3, Table 8-15"
US,"8,634,461",Scaling and transformation,1,"3.14, 3.15, 3.43, 3.155, 6.2, 8, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 9.2, 9.3, Table 8-15"
US,"8,634,468",Bipredictive motion compensation,1,"3.15, 3.43, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,634,472",Chrominance motion vectors,1,"3.24, 3.43, 3.51, 3.66, 3.76, 3.77, 3.82, 3.87, 6.2, 7.3.4, 7.3.5, 7.4.2.1.1, 7.4.4, 7.4.5, 8, 8.4, 8.4.1, 8.4.1.4, 8.4.2, Figs. 6-1, 6-2, Tables 6-1, 8-10 "
US,"8,634,666",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.3 "
US,"8,639,048",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 7.4.3.1, 8, 8.2.1, 8.2.4.3, 8.2.4.3.1, 8.4, 8.4.1.2.3"
US,"8,644,344",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.116, 3.133, 3.138, 3.160, 6.2, 7.3, 7.3.1, 7.3.2.1.1, 7.3.2.2, 7.3.3, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, B, Fig. 7-1, Table 7-1 "
US,"8,644,630",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.3 "
US,"8,649,622",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 7.4.3.1, 8, 8.2.1, 8.2.4.3, 8.2.4.3.1, 8.4, 8.4.1.2.3"
US,"8,654,792",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.116, 3.133, 3.138, 3.160, 6.2, 7.3, 7.3.1, 7.3.2.1.1, 7.3.2.2, 7.3.3, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, Fig. 7-1, Table 7-1"
US,"8,654,841",Scaling and transformation,1,"3.14, 3.15, 3.43, 3.155, 6.2, 7.3.2.2, 7.4.2.2, 8, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 9.2, 9.3, Table 8-15 "
US,"8,654,851",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Figs. 6-1, 6-2, Tables 6-1, 8-10 "
US,"8,654,856",Luma motion vector prediction,1,"3.15, 3.49, 3.65, 3.66.3.77, 3.100, 3.104, 3.159, 6.4.10, 7.2, 7.3.5.1, 8.4.1, 8.4.1.3, 8.4.1.3.1, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 6-14, 9-2, 9-3, Tables 9-34, 9-39 "
US,"8,655,089",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.3 "
US,"8,660,184",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Tables 6-1, 8-10"
US,"8,660,185",Inter prediction,1,"3.82, 6.4.10.7, 7.3.2.1.1, 7.3.5.2, 7.4.2.1.1, 7.4.5.2, 8, 8.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, 8.5.13, Tables 7-13, 7-14, 7-17, 7-18, 8-6, 8-8"
US,"8,660,192",Decoded picture buffer,1,"3.14, 3.27, 3.39, 3.40, 3.43, 3.96, 3.106, 3.123, 7.3.1, 7.4.1, 8.4, 8.4.1, 8.5.1, 8.5.6, 8.5.11, 8.5.11.2. 8.5.11.1, 8.5.13, Annex C.2, C.4.5.1, C.4.5.2, C.4.5.3 "
US,"8,665,909",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.116, 3.133, 3.138, 3.160, 6.2, 7.3, 7.3.1, 7.3.2.1.1, 7.3.2.2, 7.3.3, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, Fig. 7-1, Table 7-1"
US,"8,665,956",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 3.87, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Tables 6-1, 8-10"
US,"8,665,957",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Figs. 6-1, 6-2, Tables 6-1, 8-10 "
US,"8,665,961",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.41, 3.43, 3.66, 3.87, 3.123, 6.4.10,  7.3.5, 7.3.5.2, 7.4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14"
US,"8,670,482",Frame cropping,2,"3.14, 3.24, 3.43, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"8,698,955",SEI message,11,"0.1, 0.2, 3.43, 7.4.1.2.3, 8, Annex D, D.1, D.1.2, D.2.2, Figure 7-1"
US,"8,699,572",Reference picture marking,1,"3.8, 3.13, 3.14, 3.43, 3.55, 3.77, 3.100, 3.109, 7.3.3.3, 7.4.3.3, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-9 "
US,"8,705,573",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.116, 3.133, 3.138, 3.160, 6.2, 7.3, 7.3.1, 7.3.2.1.1, 7.3.2.2, 7.3.3, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, B, Fig. 7-1, Table 7-1 "
US,"8,737,466",Quantization parameters ,1,"3.24, 3.27, 3.41, 3.44, 3.50, 3.55, 3.77, 3.78, 3.106, 3.115, 3.134, 7.4.2.2, 7.4.3, 7.4.5, 8.5.8, 8.5.12, 8.5.12.1, Annex D.1.25, D.2.25, Fig. D-1, Tables 8-15, D-9"
US,"8,737,472",Sub-macroblock prediction,1,"3.43, 3.77, 3.147, 3.148, 6.4.2, 7.3.5.2, 7.4.5, 7.4.5.1, 7.4.5.2, 8, 8.4, 8.4.1, 8.5.1, Fig.6-9, Tables 7-13, 7-17"
US,"8,737,473",Coding level,1,"3.14, 3.27, 3.41, 3.43, 3.55, 3.77, 3.104, 3.138, 7.3.2.1.1, 7.4.2.1.1, 8, Annex A.3.1, A.3.2, Table A-1"
US,"8,743,960",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,761,251",Chroma format sampling,15,"3.44, 6.2, 6.3, 7.4.2.1.1, 7.4.2.9.2, 8, 8.3, 8.3.5, 8.4, 8.4.2, Fig. 6-5, Table 6-1"
US,"8,761,257",Reference picture marking,1,"3.14, 3.42, 3.43, 3.55, 3.77, 3.100, 3.99, 3.106, 3.109, 3.123, 7.3.3.3, 7.4.2.1.1, 7.4.3, 7.4.3.3, 8, 8.2.1, 8.2.1.1, 8.4, Table 7-9"
US,"8,761,263",SVC decoding,13,"3.41, 3.43, 7.4.1, Annex G, G.1, G.3, G.3.4, G.3.5, G.3.6, G.3.11, G.3.30, G.3.50, G.3.65, G.3.66, G.7.4.1.1, G.8, G.13.2.1, G.13.2.2, G.13.2.3, Table 7-1 "
US,"8,774,277",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.3.5.3, 7.4.2.1.1, 7.4.5.3, 8.4, 8.4.1, 8.4.1.4, 8.4.2, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 8.4.2.2.2, Tables 6-1, 8-10"
US,"8,780,998",SEI message,1,"3.14, 3.32, 8, Annex D, D.1, D.1.25, D.2.25, Figs. D-2, D-7, Tables D-9, D-10"
US,"8,792,551",Deblocking filtering,1,"8, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, Figs. 8-10, 8-11, Table 8-17"
US,"8,798,156",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,798,173",Deblocking filtering,5,"8, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, 8.7.2.4, Fig. 8-11, Table 8-17"
US,"8,804,838",CABAC,1,"3.15, 3.155, 3.156, 3.161, 7.3.5.3.3, 7.4.5.3, 7.4.5.3.1, 7.4.5.3.3, 8.5.6, 9, 9.3, 9.3.1.1, 9.3.3.1, 9.3.3.1.3, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 8-8, 9-1, 9-3, Table 9-42"
US,"8,811,489",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6"
US,"8,824,561",Video usability information ,1,"3.1, 3.14, 3.32, 3.41, 3.43, 3.55, 3.89, 3.104, 3.133, 3.145, 6, 6.1, 7.3.2.1, 7.3.2.1.1, 7.4.1.2.3, Annex B, B.1, B.1.1, B.1.2, C, E, E.1, E.1.1, E.2, E.2.1"
US,"8,837,594",Spatial Direct Prediction,1,"3.43, 3.44, 3.125, 3.126, 6.4.10, 8, 8.2.4.2.3, 8.4, 8.4.1.2.2, 8.4.1.2.3, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, Fig. 6-14"
US,"8,842,728",Decoded picture buffer,1,"3.14, 3.28, 3.40, 3.43, 3.49, 3.59, Annex C, C.1.2, C.2.2, D.1.1, D.1.2, D.2, D.2.2, Fig. C-2"
US,"8,848,796",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6"
US,"8,854,552",Alpha blending ,1,"3.5, 3.7, 3.39, 3.40, 3.41, 3.43, 3.45, 3.67, 3.104, 3.111, 3.123, 3.124. 3.125, 6.1, 7.3.2.1.2, 7.4.2.1.2, 7.4.3.3, 8, 8.2.5.4, 8.2.5.4.1, 8.2.5.4.2, 8.2.5.4.4.1, Annex C, C.2, C.2.3, C.4.4, Figs. 7-1, C-2, Tables 7-8, 7-9"
US,"8,861,607",Inter prediction,1,"3.82, 6.4.10.7, 7.3.2.1.1, 7.3.5.2, 7.4.2.1.1, 7.4.5.1, 7.4.5.2, 8, 8.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, Tables 7-13, 7-14, 7-17, 7-18, 8-6, 8-8"
US,"8,861,613",SVC decoding,1,"3.1, Annex G, G.1, G.3, G.3.4, G.3.5, G.3.11, G.3.30, G.3.50, G.3.65, G.3.66, G.7.3.1.1, G.7.4.1.1, G.8, G.8.2.3, G.8.8, G.8.8.1, G.13.1.1, G.13.2.1"
US,"8,873,622",SVC decoding,6,"0.6, 3.131, 7.3.5, 7.3.5.1, 7.3.5.3.2, 7.3.5.3.3, 8.4, 9, G, G.1, G.3, G.3.4, G.3.5, G.3.11, G.3.29, G.3.49, G.3.64, G.3.65, G.7.3.3.4, G.7.3.5, G.7.3.5.1, G.7.3.5.3.2, G.7.3.5.3.3, G.7.3.6, G.7.3.6.1, G.7.3.6.2, G.7.4, G.7.4.3.4, G.7.4.6, G.7.4.6.1, G.8, G.8.1.3.2, G.8.1.3.3, G.8.1.5.1.1, G.8.1.5.6, G.8.4.1.1, G.8.4.2, G.8.5.3, G.8.5.4, G.8.6.1, G.8.6.1.2, G.8.8, G.8.8.1, G.8.8.2, G.9, G.10.1.1"
US,"8,873,623",SVC decoding,8,"0.6, 3.131, 7.3.5, 7.3.5.1, 7.3.5.3.2, 7.3.5.3.3, 8.4, 9, G, G.1, G.3, G.3.4, G.3.5, G.3.11, G.3.29, G.3.49, G.3.64, G.3.65, G.7.3.3.4, G.7.3.5, G.7.3.5.1, G.7.3.5.3.2, G.7.3.5.3.3, G.7.3.6, G.7.4, G.7.4.3.4, G.7.4.6, G.7.4.6.1, G.8, G.8.1.3.2, G.8.1.3.3, G.8.1.4.2, G.8.1.5.1.1, G.8.1.5.3, G.8.1.5.6, G.8.4.1, G.8.4.1.1, G.8.4.2, G.8.5.3, G.8.5.4, G.8.6.1, G.8.6.1.2, G.8.8, G.8.8.1, G.8.8.2, G.9, G.10.1.1"
US,"8,873,624",SVC decoding,8,"0.6, 3.115, 3.131, 7.3.5, 7.3.5.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.3, 7.4.5, 8.4, 9, G, G.1, G.3, G.3.4, G.3.5, G.3.11, G.3.29, G.3.49, G.3.64, G.3.65, G.7.3.3.4, G.7.3.5, G.7.3.6, G.7.3.5.1, G.7.3.5.3.2, G.7.3.5.3.3, G.7.4, G.7.4.3.4, G.7.4.6, G.7.4.6.1, G.8, G.8.1.3.2, G.8.1.3.3, G.8.1.4.2, G.8.1.5.1.1, G.8.1.5.1.2, G.8.1.5.2, G.8.1.5.3, G.8.1.5.6, G.8.4.1.1, G.8.4.2, G.8.5.2, G.8.5.3, G.8.5.4, G.8.6.3, G.8.6.3.1, G.8.6.3.2, G.8.6.3.3, G.8.8, G.8.8.1, G.8.8.2, G.9, G.10.1.1"
US,"8,873,629",Direct mode,1,"3.8, 3.13, 3.41, 3.43, 3.55, 3.77, 3.100, 3.109, 7.3.3, 7.4.2.2, 7.4.3, 8, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-6"
US,"8,873,630",Direct mode,21,"0.1, 0.2, 3.8, 3.13, 3.14, 3.32, 3.41, 3.44, 3.45, 3.106, 3.124, 3.125, 3.126, 3.140, 3.143, 6.4.11.7, 7.3.3, 7.4.3, 7.4.5, 7.33, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.2.3, 8.4.1.3, 8.4.1.3.2, 8.4.2, Fig. 8-2, Tables 7-6, 7-14"
US,"8,873,632",Sub-macroblock prediction,1,"3.8, 3.13, 3.41, 3.43, 3.55, 3.77, 3.100, 3.147, 3.148, 6.4.2, 7.3.5.2, 7.4.2.2, 7.4.5.2, 8, 8.4.1, 8.4.1.3, 8.4.2.2.1, 8.4.3, Fig.6-9, Table 7-18"
US,"8,879,624",Quantization parameters,1,"3.14, 3.15, 3.43, 3.155, 6.2, 7.3.2.2, 7.4.2.2, 7.4.5, 8, 8.5.8, 8.5.11, 8.5.11.1, 9.2, 9.3, Table 8-15"
US,"8,885,713",Weighted sample prediction,1,"3.8, 3.43, 3.66, 3.123, 8.2.1, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4"
US,"8,885,717",Motion vector prediction,2,"3.15, 3.49, 3.77, 3.87, 3.104, 6.4.10, 6.4.10.1, 7.4.5, 7.4.5.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1, Fig. 6-14, Tables 7-13, 7-14"
US,"8,885,718",Motion vector prediction,2,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.2.3, 8.4.1.3, 8.4.1.3.1, 8.5.1, Figs. 6-14, 8-2, Table 7-14"
US,"8,885,719",Motion vector prediction,2,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.3.5.1, 7.4.5, 7.4.5.1, 8.2.4.2, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.2.3, 8.4.1.3, 8.4.1.3.1, 8.5.1, Figs. 6-14, 8-2, Tables 7-13, 7-14"
US,"8,885,720",Motion vector prediction,1,"3.15, 3.49, 3.77, 3.87, 3.104, 6.4.5, 6.4.10, 6.4.10.1, 7.3.5.1, 7.4.5, 7.4.5.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.5.1, Fig. 6-14, Table 7-14"
US,"8,891,634",Deblocking filtering,9,"8, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, 8.7.2.4, Fig. 8-11, Table 8-17 "
US,"8,897,367",Inter prediction,1,"7.3.2.1.1, 7.3.5.2, 7.4.5.2, 7.4.2.1.1, 8, 8.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, 8.5.1, Tables 7-13, 7-14, 7-17, 7-18, 8-6, 8-8"
US,"8,902,987",Motion vector prediction,1,"3.15, 3.49, 3.78, 3.89, 3.106, 6.4.8, 6.4.11, 6.4.11.1, 7.4.5, 7.4.5.1, 8.2.4.2, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.5.1, Fig. 6-14, Table 7-14"
US,"8,908,769",Motion vector prediction,2,"3.15, 3.49, 3.77, 3.87, 3.104, 6.4.5, 6.4.10, 6.4.10.1, 7.3.5.1, 7.4.5, 7.4.5.1, 8.2.4.2.1, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.5.1, Fig. 6-14, Tables 7-13, 7-14"
US,"8,917,357",Alpha blending ,1,"3.1, 3.5, 3.7, 3.28,3.39, 3.40, 3.41, 3.43, 3.45, 3.67, 3.104, 3.111, 6.1, 7.3.2.1.2, 7.3.2.3, 7.3.2.3.1, 7.4.2.1.2, 7.4.2.3, 7.4.2.3.1, 8, Annex C, C.1, C.1.2, C.2, C.2.2, D, D.1.2, D.2.2, Figs. 7-1, C-2"
US,"8,923,387",SEI message,1,"3.41, 3.44, 8, 8.3, Annex D, D.1, D.1.25, D.2.25, Figs. D-6, D-8, Table D-9"
US,"8,929,438",Frame cropping,2,"3.14, 3.24, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"8,941,514",CAVLC,1,"3.15, 3.77, 3.155, 7.3.5.3.2, 7.4.5.3.2, 9.2, 9.2.2, 9.2.3, 9.2.4, Table 9-10 "
US,"8,942,285",Reference picture marking,1,"3.8, 3.13, 3.14, 3.43, 3.55, 3.77, 3.99, 3.100, 3.106, 3.109, 7.3.3.3, 7.4.2.1.1, 7.4.3, 7.4.3.3, 8, 8.2.1, 8.2.4.2.1, 8.4.2.2, 8.4.2.2.1, Fig.  8-4, Table 7-9"
US,"8,948,739",SVC decoding,1,"0.6, 3.1, 3.14, 3.29, 3.44, 3.91, 3.92, 6.1, 7.3, 7.3.1, 7.4.1, Annex G, G.1, G.3, G.3.4, G.3.11, G.3.29, G3.54, G.7.3, G.7.3.1, G.7.3.1.1, G.7.4, G.7.4.1, G.7.4.1.1"
US,"8,958,480",Deriving luma motion vectors,1,"3.8, 3.40, 3.43, 3.77, 3.80, 3.82, 3.87, 3.104, 3.123, 3.124, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.4.2.3, 8.4.2.3.1, 8.5.1, Fig. 8-2, Tables 8-6, 8-8"
US,"8,964,839",Reference picture marking,1,"3.44, 3.61, 3.96, 3.98, 3.102, 3.125, 3.127, 7.3.1, 7.3.3, 7.3.3.1, 7.3.3.3, 7.3.5.1, 7.3.5.3, 7.4.1, 7.4.3.1, 7.4.3.3, 7.4.5.1, 7.4.5.3, 8.4, 8.4.1, 8.4.2, 8.5.1, 8.5.3, Annex C.4.5.1, C.4.5.2"
US,"8,964,848",Deriving luma motion vectors,1,"3.8, 3.40, 3.43, 3.49, 3.77, 3.80, 3.82, 3.87, 3.99, 3.104, 3.123, 3.124, 3.125, 3.126, 6.4.10, 8, 8.2.4.2, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.2, 8.4.2, Fig. 6-14"
US,"8,971,411",Deriving luma motion vectors,1,"3.8, 3.40, 3.43, 3.49, 3.77, 3.80, 3.82, 3.87, 3.104, 3.123, 3.124, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.2.3, 7.4.5.3, 7.4.5.3.1, 7.4.5.3.2, 7.4.5.2.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.4.2.3, 8.4.2.3.1, 8.5.1, Fig. 8-2, Tables 8-6, 8-8 "
US,"8,976,868",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Figs. 6-1, 6-2, Tables 6-1, 8-10"
US,"8,976,869",Deblocking filtering,1,"3.8, 3.15, 3.56, 3.65, 3.104, 3.123, 3.124, 3.125, 3.126, 3.156, 7.3.5, 7.4.5, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, Fig. 8-10, Table 7-10"
US,"8,982,965",Deblocking filtering,1,"3.8, 3.15, 3.56, 3.65, 3.106, 3.125, 3.126, 3.127, 3.128, 7.3.5, 7.4.5, 8.7, 8.7.2, 8.7.2.1, 8.7.2.2, Fig. 8-10, Table 7-10 "
US,"8,989,264",Decoded picture buffer,2,"3.40, 3.50, 3.120, 3.121, Annex C.4.1, C.4.5.1, C.4.5.2, C.4.5.3"
US,"9,001,891",Decoded picture buffer,2,"3.40, 3.50, 3.120, 3.121, Annex C.4.1, C.4.5.1, C.4.5.2"
US,"9,001,894",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Figs. 6-1, 6-2, Tables 6-1, 8-10"
US,"9,002,124",Weighted sample prediction,1,"3.8, 3.15, 3.43, 3.49, 3.65, 3.66, 3.75, 3.77, 3.87, 3.104, 3.106, 3.123, 3.129, 3.138, 3.147, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.3.2, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.3.1, 7.4.3.2, 7.4.5, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4, Table 7-7"
US,"9,020,034",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.3.5.2.1, .4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, 8.5.12, Fig. 6-14"
US,"9,020,035",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.3.5.2.1, .4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, 8.5.1, 8.5.12, Fig. 6-14"
US,"9,020,036",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14"
US,"9,020,037",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.4.5.1, 7.4.5.2, 8.2.1.3, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14"
US,"9,020,040",CAVLC,1,"3.15, 3.55, 3.78, 3.158, 3.158, 7.2, 7.3.5.3.2, 7.4.5.3.2, 8, 8.5.1, 8.5.6, 9.2, 9.2.2, 9.2.2.1, 9.2.4, Fig. 8-8, Table 9-6"
US,"9,020,041",CAVLC,1,"3.15, 3.55, 3.78, 3.158, 3.158, 7.2, 7.3.5.3.2, 7.4.5.3.2, 8, 8.5.1, 8.5.6, 9.2, 9.2.2, 9.2.2.1, 9.2.4, Fig. 8-8, Table 9-6 "
US,"9,025,670",SEI message,18,"3.1, 3.39, 3.41, 3.44, 3.91, 7.4.1.2.3, 8, Annex D, D.1.25, D.2.25, Figs. D-1, D-2, Table D-9"
US,"9,031,132",Motion vector prediction,1,"3.8, 3.15, 3.29, 3.43, 3.49, 3.66, 3.89, 3.125, 6.4.11, 7.3.5, 7.3.5.2, 7.4.5.1, 7.4.5.2, 8.4.1, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, Fig. 6-14"
